n,cig,codiceFiscale,ragioneSociale,ruolo,identificativoFiscaleEstero,aggrgrno,lottoID
3386,ZB52557BD4,01225460482,BALDANZI LUIGI E FIGLI S.R.L.,,,,idm94810
3387,ZB526205E2,06119430483,SMALLCODES S.R.L.,,,,idm94830
3388,ZB52649CAE,,,,,,idm94850
3389,ZB527DB2C0,05527150485,AKROPOLIS,,,,idm94867
3390,ZB5288B1AD,01005790488,TAGLIETTI ELIO E C. - S.N.C.,,,,idm94887
3391,ZB529565E4,03186730481,SIVA DI NOFERINI PIER LUIGI,,,,idm94905
3392,ZB529952DF,03575190487,SILVA,,,,idm94925
3393,ZB52A36D59,94233350480,LEGAMIDARTE,,,,idm94945
3394,ZB52A7DAC5,06316270484,FIRENZEPC S.R.L.,,,,idm94965
3395,ZB52A8AB9C,,,,,,idm94997
3396,ZB52A9B06A,02916140243,C.F.Z. S.R.L.,,,,idm95014
3397,ZB52AA03C1,,,,,,idm95042
3398,ZB52B15182,00763300480,MEF - S.R.L.,,,,idm95059
3399,ZB61E89F41,,,,,,idm95077
3400,ZB625A846F,,,,,,idm95097
3401,ZB625ED958,,,,,,idm95114
3402,ZB6269171E,01832860975,QU.IN SRL,,,,idm95131
3403,ZB627709FC,02076360482,FIORENZO LIPPI & C. S.N.C.,,,,idm95151
3404,zb627ef1ac,01937781001,INTERSISTEMI SPA,,,,idm95186
3405,ZB6285E14D,00667690044,LA CASALINDA SRL,,,,idm95206
3406,ZB628914F9,,,,,,idm95225
3407,ZB628E3CAF,05163560484,F.lli Cinelli & C. s.r.l.,,,,idm95239
3408,ZB6290A75C,,,,,,idm95259
3409,ZB6295B2A3,00399810589,I.P.Z.S. ISTITUTO POLIGRAFICO E ZECCA STATO,,,,idm95274
3410,ZB62AC8F0E,09701661002,VISIBILIA SRL,,,,idm95294
3411,ZB62B245EA,01883740647,ACCA SOFTWARE S.P.A.,,,,idm95314
3412,ZB72510FED,04350340487,AUTONOLEGGIO GRAZZINI TIZIANA,,,,idm95333
3413,ZB7268E562,01901710473,impresa diddi costruzioni,,,,idm95353
3414,ZB72798599,01590580443,SIGMA SPA SIGMA SPA,,,,idm95383
3415,ZB7285621C,03855470484,Tappezzeria Bertelli,,,,idm95403
3416,ZB7288F6D9,09864610150,CLASS PUBBLICITA SPA,,,,idm95423
3417,ZB72978F6A,BRCMRZ53T17D612L,arch. Maurizio Barlacchi,,,,idm95443
3418,ZB72A9F1AA,04408410480,SELIN SRL,,,,idm95463
3419,ZB72B53343,00089490478,DAMAZ INGROSSO CASALINGHI,,,,idm95497
3420,ZB82430F9A,94121180486,FONDAZIONE IL BISONTE,,,,idm95523
3421,ZB824A4DAB,01049150491,diderot società cooperativa,,,,idm95543
3422,ZB8259FABA,05208740489,Associazione Culturale Il Genio della Lampada,,,,idm95575
3423,ZB825AB6FA,06575200487,ARTE 'A LA CARTE ASS. CULT.,,,,idm95595
3424,ZB826A72BE,06188330150,MAGGIOLI SPA,,,,idm95615
3425,ZB826B7F64,,,,,,idm95635
3426,ZB8290E4B0,03019560485,DANTE MAGGESI SRL IMPIANTI TERMO-IDRAULICI,,,,idm95652
3427,ZB82910024,00814661203,RENKALIK S.P.A.,,,,idm95670
3428,ZB8296B50A,,,,,,idm95690
3429,ZB829C35F9,03704550486,PENKO BOTTEGA ORAFA DI PENCO PAOLO,,,,idm95707
3430,ZB82A36F23,,,,,,idm95727
3431,ZB82A4A10B,04391710482,TECNICA E AMBIENTE DI MAZZONI M.,,,,idm95744
3432,zb91b70603,03686610480,CO.R.EDIL S.A.S. DI MARIO MACOR  ANGIOLINI E C.,,,,idm95764
3433,ZB92345307,02138320482,DE MAS,,,,idm95783
3434,ZB924310DA,05556410487,ASS.CULT. CONTAMINAZIONI TEATRALI,,,,idm95803
3435,ZB9264C4FA,01922510464,PROMO P.A. FONDAZIONE,,,,idm95823
3436,ZB927548C2,00492110481,GALLERIA DELLO SPORT S.R.L,,,,idm95843
3437,ZB92771499,05118160489,Associazione Mus.e,,,,idm95893
3438,ZB9278477C,03077420481,AUTO3,,,,idm95913
3439,ZB92A0A98C,04811310483,D.B.I. DI PAOLO CENDERELLI E C. S.A.S.,,,,idm95933
3440,ZB92A33C6C,04153490489,ALTAMIRA ASSOCIAZIONE ECOCULTURALE,,,,idm95951
3441,ZB92AD87EC,,,,,,idm95971
3442,zb92aefc80,00580450484,BIAGIOTTI E BERTINI S.A.S,,,,idm95985
3443,ZB92AF7EE7,,,,,,idm96003
3444,ZB92B09D33,09247421002,DIKE GIURIDICA EDITRICE SRL,,,,idm96019
3445,ZB92B0A606,,,,,,idm96038
3446,ZBA20A76C6,,,,,,idm96054
3447,ZBA2498E09,04883450480,EDILIZIA SAN GIORGIO SRL,,,,idm96107
3448,ZBA24BD374,03186730481,SIVA DI NOFERINI PIER LUIGI,,,,idm96127
3449,ZBA24CF0C5,04232620486,NUOVA IGEA SRL,,,,idm96147
3450,ZBA256491D,01991400670,MOSCHELLA SEDUTE SRL,,,,idm96170
3451,ZBA25A0126,94220010485,ASS LA MACCHINA DEL TUONO,,,,idm96196
3452,ZBA25A9533,94036810482,ASS. FILO ROSSO,,,,idm96216
3453,ZBA2636E15,02222670404,LINEA CITTA' SRL,,,,idm96236
3454,ZBA269C3C7,04633850484,TI FORMA,,,,idm96255
3455,ZBA270E955,05551620486,ELETTROMEC S.R.L.,,,,idm96275
3456,ZBA2939489,05962210489,FONDAZIONE DEI GEOMETRI E DEI GEOMETRI LAUREATI DELLA PROVINCIA DI FIRENZE,,,,idm96295
3457,ZBA2A34A6B,05208740489,Associazione Culturale Il Genio della Lampada,,,,idm96315
3458,ZBA2A5F6C9,03351280544,ARM srl,,,,idm96335
3459,ZBA2ACF61A,02066400405,MAGGIOLI SPA,,,,idm96355
3460,ZBA2B62835,05938260485,NEO.LAB,,,,idm96375
3461,ZBB1C57109,03182700488,CORPO VIGILI GIURATI - S.P.A.,,,,idm96395
3462,ZBB256B928,06186970486,COMAR di CATIA CORSI,,,,idm96415
3463,ZBB25D7EA0,04931700480,ULISSE COPERATIVA SOCIALE a R.L. TIPO B-ONLUS,,,,idm96435
3464,ZBB2684A91,06821810485,SECUR & SECUR NETWORK SRL,,,,idm96455
3465,ZBB27467CA,01947460307,STUDIO NOVARIN SAS,,,,idm96475
3466,ZBB27C36F7,05014880487,CENTRO DI TEATRO INTERNAZIONALE,,,,idm96494
3467,ZBB28257B7,,,,,,idm96514
3468,ZBB282EEB5,94233060485,A.C. VOLATUTTO,,,,idm96531
3469,ZBB295B8E3,00399810589,I.P.Z.S. ISTITUTO POLIGRAFICO E ZECCA STATO,,,,idm96551
3470,ZBB2A27106,04970390482,NEXUS TECHNOLOGIES S.R.L.,,,,idm96571
3471,ZBB2A340E2,00898460266,CODEX,,,,idm96591
3472,ZBB2A36EF7,94121180486,FONDAZIONE IL BISONTE,,,,idm96611
3473,ZBB2A4CFEF,00389770488,CITTI DI MAURIZIO E MARCO BERTI & C. S.A.S.,,,,idm96631
3474,ZBB2A8AB44,,,,,,idm96651
3475,ZBB2B0591B,PRZRRT80A31D612E,OFFICINA PERUZZI,,,,idm96668
3476,ZBC2464846,94038840487,ASSOCIAZIONE CAVALIERE AZZURRO,,,,idm96687
3477,ZBC24EE072,,,,,,idm96707
3478,ZBC25A1742,04669690481,CENTRO STUDI MUSICA & ARTE,,,,idm96724
3479,ZBC25ABA04,02285800484,VALDARNO 55 - S.R.L.,,,,idm96744
3480,ZBC274CFFD,,,,,,idm96775
3481,ZBC2956AB8,00880240114,GRIMALDI IMPIANTI SAS,,,,idm96790
3482,ZBC2A1D07F,03351280544,ARM srl,,,,idm96861
3483,ZBC2A27A1E,00399810589,I.P.Z.S. ISTITUTO POLIGRAFICO E ZECCA STATO,,,,idm96884
3484,ZBC2AA03AE,,,,,,idm96904
3485,ZBD2368CC7,01596231009,SECOM S.R.L. RIPARAZ. IMPIANTI TELEFONICI,,,,idm96921
3486,ZBD23D9BC8,04883450480,EDILIZIA SAN GIORGIO SRL,,,,idm96941
3487,ZBD2430FF8,01433890488,FONDAZIONE SCUOLA DI MUSICA DI FIESOLE,,,,idm96961
3488,ZBD27228CB,94224700487,ASS.GIOCHIAMO GIOCAMUSEO,,,,idm96981
3489,ZBD2816DEC,,,,,,idm97001
3490,ZBD28656E2,,,,,,idm97016
3491,ZBD2898F75,,,,,,idm97033
3492,ZBD28D5A1F,,,,,,idm97050
3493,ZBD29B7C0D,04921660488,FALLANI GABRIELE,,,,idm97067
3494,ZBD2A331BC,94193980482,ASSOCIAZIONE FORSE,,,,idm97091
3495,ZBD2A3ED01,06149620483,EPAK S.R.L.,,,,idm97111
3496,ZBD2B23A13,,,,,,idm97131
3497,ZBE25981C9,12898410159,IMQ SPA,,,,idm97145
3498,ZBE28E9BFC,02466460652,RUSSO COSTRUZIONI DI RUSSO GEOM. VINCENZO & C.,,,,idm97189
3499,ZBE29E25BF,,,,,,idm97207
3500,ZBE2A3300B,06785370484,L'ALEPH,,,,idm97221
3501,ZBE2A602A6,,,,,,idm97241
3502,ZBE2A8CD69,01914900483,DATA ENTRY COOP.-,,,,idm97257
3503,ZBE2ADF715,02443630427,AE.NET SRL,,,,idm97298
3504,ZBE2B1F2C5,01249010529,PERSAFE SRL,,,,idm97318
3505,ZBF20A4137,MGLPRI43A02A564B,CARPENTERIA MECCANICA DI MIGLIORINI PIERO,,,,idm97336
3506,ZBF20F9BE9,,,,,,idm97356
3507,ZBF2565735,01389690387,TXT,,,,idm97373
3508,ZBF25F8469,06219410484,MEDIACOM,,,,idm97399
3509,ZBF265790A,04011300482,G.T.M. S.R.L.,,,,idm97419
3510,ZBF26D5DC9,06594790484,NEXUS IT S.R.L.,,,,idm97439
3511,ZBF27409C3,04408410480,SELIN SRL,,,,idm97459
3512,ZBF27410A0,04517990489,RTV 38 S.P.A.,,,,idm97479
3513,ZBF2769F94,00326930377,SOCIETA' PUBBLICITA' EDITORIALE E DIGITALE SPA (SPEED SPA),,,,idm97499
3514,ZBF28A7F3B,,,,,,idm97519
3515,ZBF28FD40B,00777910159,IL SOLE 24 ORE,,,,idm97536
3516,ZBF2A13664,00518080973,S.I.M.I. SRL,,,,idm97556
3517,ZBF2A32391,04088960481,PROGETTO VILLA LORENZI - ONLUS ASSOCIAZIONE DI VOLONTARIATO,,,,idm97576
3518,ZBF2ACA612,01973900838,MUNICIPIA SPA,,,,idm97596
3519,ZBF2ADCE2C,,,,,,idm97615
3520,ZBF2AE002D,,,,,,idm97632
3521,ZBF2AE78C6,94071420486,ARCIERI DELLA SIGNORIA,,,,idm97649
3522,ZC020547DB,00425640489,COOPERATIVA LAVORATORI AUSILIARI DEL TRAFFICO L.A.T. IN FORMA ABBREVIATA COOPLAT,,,,idm97669
3523,ZC025A01C9,92092610481,OLISTIC NETWORK,,,,idm97758
3524,ZC025D90A4,02690950403,FASTBOOK S.P.A.,,,,idm97778
3525,ZC026333E4,02316160486,SOLLAZZINI - SOCIETA' A RESPONSABILITA' LIMITATA,,,,idm97818
3526,ZC027155D2,05009870485,VIVI TOSCANO S.R.L.,,,,idm97838
3527,ZC028237BA,06601660480,Autotappezzeria Benacci snc di Michele e Matteo Benacci,,,,idm97858
3528,ZC0287E1D7,04105100483,3P DI PALLINI,,,,idm97878
3529,ZC02A066CD,03855470484,Tappezzeria Bertelli,,,,idm97898
3530,ZC02AC56EC,,,,,,idm97918
3531,ZC12594F9C,03428790483,PROJECT ITALIA - S.R.L.,,,,idm97935
3532,ZC125E3A88,05801660480,BIGAZZI EDILIZIA S.R.L.,,,,idm97955
3533,ZC1278EA70,94226290487,ASSOCIAZIONE AMICI DEL NIDIACI IN OLTRARNO ONLUS,,,,idm97981
3534,ZC127C3D7C,02222670404,LINEA CITTA' SRL,,,,idm98001
3535,ZC12836BDD,94247190484,CHIAVE DI BASSO,,,,idm98021
3536,ZC128C8670,,,,,,idm98041
3537,ZC129B7258,05206930488,CRISTOFORO SOC.COOP SOCIALE,,,,idm98058
3538,ZC12A36DA4,06345490483,ASSOCIAZIONE INITINERE,,,,idm98078
3539,ZC221BA45F,CCCDNC70C52B829I,COCCIA DOMENICA PIA,,,,idm98098
3540,ZC225A1AD6,05945390481,A.S.D. Circo Tascabile,,,,idm98118
3541,ZC226324BE,05343640487,CONSORZIO LEONARDO,,,,idm98138
3542,ZC22652E5A,04472901000,CONVERGE SPA,,,,idm98158
3543,ZC227BF04C,01852210481,isolma,,,,idm98178
3544,ZC22807D18,14788511005,DATAMANAGEMENT ITALIA SRL,,,,idm98196
3545,ZC2283FE39,05087650486,S.A.S. s.p.a. Soc in House,,,,idm98216
3546,ZC228E5B5F,03103340489,OMIKRON DI BENELLI C. & C. - S.N.C.,,,,idm98236
3547,ZC2295B2EE,12086540155,RCS MEDIAGROUP SPA,,,,idm98256
3548,ZC229A4D74,80032490486,DEPUTAZIONE STORIA PATRIA,,,,idm98276
3549,ZC229BCFC2,,,,,,idm98296
3550,ZC22A7F9BA,07969131007,GESTIONI AMBIENTALI,,,,idm98313
3551,ZC22AE300C,02076360482,FIORENZO LIPPI & C. S.N.C.,,,,idm98336
3552,ZC3078698D,06190950482,ARGILLA E COLORI,,,,idm98371
3553,ZC32612C12,04160880243,STEMA S.r.l.,,,,idm98391
3554,ZC32623F95,01282770187,TNE SRL,,,,idm98411
3555,ZC328A709F,00865450167,Franchini spa Servizi Ecologici,,,,idm98431
3556,ZC328C349E,00399810589,I.P.Z.S. ISTITUTO POLIGRAFICO E ZECCA STATO,,,,idm98449
3557,ZC32910707,00261560106,TIRRENIA  S.R.L.,,,,idm98469
3558,ZC329E38BE,,,,,,idm98489
3559,ZC329FF8D1,04022550158,SITRADE ITALIA -SPA,,,,idm98503
3560,ZC32A93E88,06357951000,SPORT NETWORK SRL,,,,idm98523
3561,ZC32A9B626,01753280484,Grand Prix Firenze,,,,idm98541
3562,ZC420A562C,,,,,,idm98561
3563,ZC421BA1F8,,,,,,idm98578
3564,ZC4244AEA2,01288130212,4 emme service,,,,idm98592
3565,ZC425A1A65,,,,,,idm98611
3566,ZC425AF50A,,,,,,idm98628
3567,ZC42612C57,03186730481,SIVA DI NOFERINI PIER LUIGI,,,,idm98645
3568,zc426663bd,02273280483,manutention service,,,,idm98665
3569,ZC42761A9A,06032510486,12 PASSI  SOC. COOPERATIVA SOCIALE,,,,idm98685
3570,ZC42828934,01678970482,GEOSYSTEMS S.R.L.,,,,idm98705
3571,ZC428D1279,06468040487,Bernacchioni Simone,,,,idm98725
3572,ZC428FC0CD,06811090486,Associazione Sociale Le Curandaie,,,,idm98745
3573,ZC42A28BF6,01973900838,MUNICIPIA SPA,,,,idm98765
3574,ZC42AF1313,,,,,,idm98785
3575,ZC51EA5A8C,,,,,,idm98802
3576,ZC520680FE,,,,,,idm98819
3577,ZC524FCA43,07790490010,CUKI COFRESCO SPA,,,,idm98833
3578,ZC5252806F,96045350582,ISTITUTO FRANCESE,,,,idm98853
3579,ZC5252D9A8,05531290483,LINOLEUM GOMMA ZANAGA S.R.L.,,,,idm98873
3580,zc5253cbd5,00440520484,IRES SPA,,,,idm98893
3581,ZC5259FA4F,,,,,,idm98913
3582,ZC525AB499,94118540486,CENTRO STUDI DANZA,,,,idm98930
3583,ZC5272FBCA,94039270486,ASSOCIAZIONE SOUND,,,,idm98953
3584,ZC5281F56C,04292660489,ASSOCIAZIONE TURISMO AMBIENTE,,,,idm98973
3585,ZC52825778,,,,,,idm98993
3586,ZC52859DC5,03773990480,UISP,,,,idm99010
3587,ZC52910A82,00814661203,RENKALIK S.P.A.,,,,idm99030
3588,ZC52910E6E,,,,,,idm99050
3589,ZC529CE123,04417120484,Tappezzeria Ermini di Ermini Sauro & C. snc,,,,idm99067
3590,ZC529EFC65,00667530489,LABORATORIO SIGMA SRL,,,,idm99085
3591,ZC52A91FB2,02008460368,Ditta Centro Giochi,,,,idm99104
3592,ZC52AA0FE9,01045500038,COCCATO E MEZZETTI SRL,,,,idm99124
3593,ZC614792EF,06067120482,GRANDI SPAZI SRL,,,,idm99152
3594,zc624bbd32,01757090467,bierregi,,,,idm99172
3595,ZC625241F4,06470690485,STUDIO MICHELONI SRL,,,,idm99191
3596,ZC6259F999,05841620486,ASS. FOSCA,,,,idm99209
3597,ZC625F7F6F,10437871006,Archè società coperativa a.r.l.,,,,idm99229
3598,ZC626B00C3,00987750502,Mediser,,,,idm99249
3599,ZC6279975E,02365460357,CALDARINI & ASSOCIATI SRL,,,,idm99269
3600,ZC629A1C87,,,,,,idm99289
3601,ZC71B65E34,02197070465,STUDIO INTRE -STUDIO ASSOCIATO DI INGEGNERIA,,,,idm99306
3602,ZC721F6E6C,00935720482,GEOTECNO STUDIO,,,,idm99326
3603,ZC7243DF95,01802740975,ALAMBICCHI SOC. COOP SOCIALE,,,,idm99345
3604,ZC72505DDF,06186970486,COMAR di CATIA CORSI,,,,idm99365
3605,ZC72541BCA,,,,,,idm99394
3606,ZC725F0525,94258700486,SOPHIA E CREATIVITA' ASS. CULT.,,,,idm99420
3607,ZC7276CFD1,STTFRZ62A24D612G,FABRIZIO SOTTILI,,,,idm99440
3608,ZC727D0041,09864610150,CLASS PUBBLICITA SPA,,,,idm99460
3609,ZC728B8E09,05504280487,ATAF&LINEA SCARL,,,,idm99480
3610,ZC7292EF66,00777910159,IL SOLE 24 ORE,,,,idm99500
3611,ZC729441A9,,Studio Rogers Stirk Harbour + Partners,,OC365477,,idm99520
3612,ZC7296D67F,03878640238,VIRTUAL LOGIC,,,,idm99540
3613,ZC72A20E4A,00667530489,LABORATORIO SIGMA SRL,,,,idm99560
3614,ZC72A60709,01590580443,SIGMA SPA SIGMA SPA,,,,idm99579
3615,ZC72A772CA,,,,,,idm99598
3616,ZC72AA30CE,94136490482,ABBAZIA DI SAN MINIATO AL MONTE,,,,idm99615
3617,ZC72AF13E2,94195260487,COMPAGNIA ACQUAINBOCCA,,,,idm99635
3618,ZC72AFAAE0,,,,,,idm99655
3619,ZC80569B52,01503250514,ITALIAN GARDEN SRL,,,,idm99670
3620,ZC82287E7B,01741530487,CENTRO STUDI TURISTICI,,,,idm99688
3621,ZC8249A85C,94167810483,ASD CIRCO TASCABILE,,,,idm99708
3622,ZC828B2B47,,,,,,idm99728
3623,ZC828C34FC,12086540155,RCS MEDIAGROUP SPA,,,,idm99745
3624,ZC828EC0FF,01105300477,CARRADORI S.R.L. SERVIZI TECNICI,,,,idm99765
3625,ZC829217F7,,,,,,idm99785
3626,ZC829761FE,04105100483,3P DI PALLINI,,,,idm99802
3627,ZC82A130F9,00667690044,LA CASALINDA SRL,,,,idm99822
3628,ZC82AC33D2,01825790478,C.S. DI GISINTI PAOLO SRL,,,,idm99842
3629,ZC82AD9BA7,00089490478,DAMAZ INGROSSO CASALINGHI,,,,idm99861
3630,ZC82B42E23,06275390489,DECA S.R.L.,,,,idm99884
3631,ZC91FB2DD8,05778710482,firenze manutenzioni,,,,idm99904
3632,ZC9231F57D,00917650962,ELTRAFF S.R.L.,,,,idm99924
3633,ZC925307D6,PRZRRT80A31D612E,OFFICINA PERUZZI,,,,idm99944
3634,ZC9259B1DA,03103030486,CARTOTECNICA GARGANI DI GARGANI S. & R. S.N.C.,,,,idm99967
3635,ZC9266F341,00667690044,LA CASALINDA SRL,,,,idm99990
3636,ZC92938207,06253000480,OMEGA FORMAZIONE S.R.L.,,,,idm100010
3637,ZC929E141F,01922510464,PROMO P.A. FONDAZIONE,,,,idm100029
3638,ZC92A8A928,,,,,,idm100049
3639,ZC92A9C86F,08114020152,Class S.P.A.,,,,idm100066
3640,ZC92AA6454,03675290286,OFFICE DEPOT ITALIA S.R.L.,,,,idm100086
3641,ZC92AADCED,02027040019,BORGIONE CENTRO DIDATTICO SRL,,,,idm100115
3642,ZC92AE4B6D,06514930483,CAPPELLINI LUCA,,,,idm100135
3643,ZC92B27D0A,07033951216,LIGHT FUTURA DI MARCELLO INSENGA,,,,idm100154
3644,ZCA22CD1F8,03722000480,CEPISS coop soc onlus,,,,idm100173
3645,ZCA2638215,01834920348,GEODE Scrl,,,,idm100193
3646,ZCA265FF63,01590580443,SIGMA SPA SIGMA SPA,,,,idm100212
3647,ZCA26EAB2B,01608880496,TESEO S.R.L.,,,,idm100231
3648,ZCA26EE6FA,10258760155,SICOR S.P.A.,,,,idm100251
3649,ZCA2731A8D,01895470126,Autosoft Multimedia S.r.l.,,,,idm100271
3650,ZCA27F9FB4,03185890484,COOPERATIVA ARCHEOLOGIA,,,,idm100303
3651,ZCA2825FAE,05771230488,FAI DA TE TALENTI S.R.L.,,,,idm100321
3652,ZCA29B1B8C,05771230488,FAI DA TE TALENTI S.R.L.,,,,idm100341
3653,ZCA2A253BB,,,,,,idm100370
3654,ZCA2A33E10,94203750487,A.S.D. CIRCO LIBRE,,,,idm100387
3655,ZCA2A55566,,,,,,idm100407
3656,ZCB1BC7058,06254090480,QUARTOTEMPO ASD,,,,idm100421
3657,ZCB258EC56,94044500489,UISP COMITATO FIRENZE,,,,idm100441
3658,ZCB25ABC19,05008260480,MACRAME' - COOP SOCIALE - ONLUS,,,,idm100461
3659,ZCB26240C2,08449540965,NEW BUSINESS MEDIA,,,,idm100481
3660,ZCB2634B72,08736431001,NODES srl,,,,idm100501
3661,ZCB26DD0CB,,,,,,idm100520
3662,ZCB26E9CBB,03082450481,AUTOCARROZZERIA SCINTILLA,,,,idm100537
3663,ZCB2771A6E,,,,,,idm100557
3664,ZCB27738D3,,,,,,idm100574
3665,ZCB27CA335,,,,,,idm100591
3666,ZCB27DDA04,06253000480,OMEGA FORMAZIONE S.R.L.,,,,idm100608
3667,ZCB284B413,07954120965,LIBRERIE GIUNTI SRL,,,,idm100627
3668,ZCB2985EC8,,,,,,idm100647
3669,ZCB29D10D6,05641980726,Manutenzioni srl,,,,idm100664
3670,ZCB2A8A8B7,92022280520,ATRACTO,,,,idm100684
3671,ZCB2AA787A,01656170972,Programma Ambiente spa,,,,idm100704
3672,ZCB2AF7702,,,,,,idm100724
3673,ZCB2B39CDB,08383450015,studio associato planta,01-MANDANTE,,0,idm100739
3673,ZCB2B39CDB,BRDDVD66D20L219F,BARIDON DAVIDE,02-MANDATARIA,,0,idm100739
3674,ZCC00E3D76,,,,,,idm100769
3675,ZCC1F5BB72,00518080973,S.I.M.I. SRL,,,,idm100786
3676,ZCC2420276,04611950488,TAI SOFTWARE SOLUTION SRL,,,,idm100806
3677,ZCC253136E,,,,,,idm100825
3678,ZCC25ED287,,,,,,idm100842
3679,zcc2616276,04612810483,AZIENDA SANITARIA FIRENZE ASL,,,,idm100859
3680,ZCC26C9D32,06186970486,COMAR di CATIA CORSI,,,,idm100877
3681,ZCC26D6245,,,,,,idm100909
3682,ZCC26D9155,06186970486,COMAR di CATIA CORSI,,,,idm100924
3683,ZCC277ACCA,03960230377,ITALCHIM INDUSTRIA CHIMICA,,,,idm100944
3684,ZCC27CF1EA,94043850489,CARITAS DIOCESANA FIRENZE,,,,idm101000
3685,ZCC289C38B,00399810589,I.P.Z.S. ISTITUTO POLIGRAFICO E ZECCA STATO,,,,idm101020
3686,ZCC28BFC37,04593601000,STUDIO LEGALE LEPORE,,,,idm101040
3687,ZCC2999DB4,03018460158,REVERSE S.R.L.,,,,idm101059
3688,ZCC29AC4D3,06357951000,SPORT NETWORK SRL,,,,idm101079
3689,ZCC2ADF10D,06186970486,COMAR di CATIA CORSI,,,,idm101099
3690,ZCD20661D0,03607960485,CAT COOP.SOC.LE ONLUS,,,,idm101118
3691,ZCD25277CE,80102920487,TEATRO LE LAUDI,,,,idm101138
3692,ZCD25AB4CB,06417910483,Associazione Porto delle Storie,,,,idm101158
3693,zcd2776095,02274390489,SIMONE SPURGHI SNC,,,,idm101178
3694,ZCD27D65E1,13199040158,AXA ART,,,,idm101198
3695,ZCD291128C,06494210484,CARROZZERIA AMICA,,,,idm101218
3696,ZCD29202C3,,GIALDI SRL,,0,,idm101238
3697,ZCD299C91D,03182700488,CORPO VIGILI GIURATI - S.P.A.,,,,idm101266
3698,ZCD29BAF6D,02973040963,KYOCERA DOCUMENT SOLUTIONS ITALIA,,,,idm101286
3699,ZCD2B23B72,,,,,,idm101305
3700,ZCE23AF013,RNLFBA82S04E715D,P.IND. RINALDI FABIO,,,,idm101319
3701,ZCE2501C1B,06038730484,VALZANIA VITTORIA SARTORIA,,,,idm101345
3702,ZCE25312FD,94053610484,Euroripoli Volley asd,,,,idm101365
3703,ZCE2601D7C,00167200245,FORINT S.P.A. - UNIPERSONALE,,,,idm101385
3704,ZCE260F144,03351210756,LINK MANAGEMENT SPA,,,,idm101405
3705,ZCE26DF7D7,,,,,,idm101425
3706,ZCE26EDF3B,06625660482,SILFI SOCIETA' ILLUMINAZIONE FIRENZE E SERVIZI SMARTCITY,,,,idm101439
3707,ZCE27895B3,94113530482,MSP Firenze,,,,idm101457
3708,ZCE28E4131,06275550488,DELLA PERGOLA NICOLA,,,,idm101480
3709,ZCE29AC497,,,,,,idm101500
3710,ZCE29AD026,05070530489,B2M S.R.L.,,,,idm101515
3711,ZCE2A14829,,,,,,idm101535
3712,ZCE2A6E48C,05527150485,AKROPOLIS,,,,idm101547
3713,ZCE2A92415,00890370374,ADS S.P.A.,,,,idm101567
3714,ZCE2AE13E8,05771230488,FAI DA TE TALENTI S.R.L.,,,,idm101587
3715,ZCF1C50A93,02213820208,PUBLIKA SRL,,,,idm101615
3716,ZCF1C83E3F,07120730150,"RTI COM Metodi S.p.a., Deloitte Consulting S.r.l., IGEAM S.r.l., IGEAMED S.r.l., IGEAM Academy S",,,,idm101635
3717,ZCF243E1BD,04876970486,CO&SO,,,,idm101655
3718,ZCF2477D57,00667690044,LA CASALINDA SRL,,,,idm101675
3719,ZCF25481F4,04608680486,MUGELLO SICUREZZA DI CLAUDIO CERRETI,,,,idm101695
3720,ZCF27381DE,00089490478,DAMAZ INGROSSO CASALINGHI,,,,idm101736
3721,ZCF28D37C1,04232620486,NUOVA IGEA SRL,,,,idm101762
3722,ZCF294838C,,,,,,idm101781
3723,ZCF29AE30C,04663830489,ING. FRANCESCO MARCACCINI,,,,idm101798
3724,ZCF2A7C16C,08668541009,ASTRID SERVIZI SRL,,,,idm101817
3725,ZCF2AA0AC3,00519200976,ECOGEST,,,,idm101837
3726,ZCF2AD33A6,12927870159,ECOMARKET S.R.L.,,,,idm101855
3727,ZCF2B15E66,01909680405,STUDIO VERDE,01-MANDANTE,,0,idm101875
3727,ZCF2B15E66,04299460016,SEACOOP,02-MANDATARIA,,0,idm101875
3728,ZCO23CBB15,BRNPRI55P13D612R,ARCH. PIERO BARONI,,,,idm101905
3729,ZD0217CEC6,,,,,,idm101928
3730,zd0224a453,00440520484,IRES SPA,,,,idm101942
3731,ZD0225D736,03607960485,CAT COOP.SOC.LE ONLUS,,,,idm101962
3732,ZD0234A489,06285470487,LAVANDERIA ISA,,,,idm101982
3733,ZD0253186E,,,,,,idm102002
3734,ZD025B8D4E,01710310978,ANCI TOSCANA,,,,idm102019
3735,ZD025C76A8,PRZRRT80A31D612E,OFFICINA PERUZZI,,,,idm102039
3736,ZD025CE66E,05899220486,CONFART MULTISERVICE,,,,idm102068
3737,ZD0267A5A0,,,,,,idm102103
3738,ZD02752AAE,01930051204,KAAMA SRL,,,,idm102117
3739,ZD0285167D,05801660480,BIGAZZI EDILIZIA S.R.L.,,,,idm102137
3740,ZD028764BB,12086540155,RCS MEDIAGROUP SPA,,,,idm102180
3741,ZD02B060BA,02574090276,Ditta MF Group s.p.a.,,,,idm102200
3742,ZD124E2AD6,06038730484,VALZANIA VITTORIA SARTORIA,,,,idm102219
3743,ZD125D295F,00434920484,C.A. & P. GHETTI SPA,,,,idm102239
3744,ZD125FF618,05009870485,VIVI TOSCANO S.R.L.,,,,idm102259
